,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
42,0.04453125000000001,-69.98469315550707,-122.35913894485022,-169.69288760406135,-212.5105404427688,-251.2479930888635,-286.2946905183304,-318.00235000788973,-346.689101378959,-372.64275599004037,-396.12370380345254,-417.3675268369277,-436.58736270995723,-453.9760429249727,-469.70802743900083,-483.9411549385502,-496.8182263722382,-508.46843762367087,-519.0086756949693,-528.5446914029975,-537.1721603521218
43,0.043750000000000004,-66.44422897623865,-116.16858496880322,-161.1070685533831,-201.75782917474194,-238.53476438154783,-271.8076521577183,-301.9104398319193,-329.14517886145876,-353.7851308476624,-376.07751957749014,-396.2460132925001,-414.492969381002,-431.00146499636526,-445.9371341327884,-459.44982963108316,-471.6751268084473,-482.735683809933,-492.7424723380319,-501.7958911139415,-509.98677324595434
44,0.04296875,-62.80382873443556,-109.80437454668129,-152.28145039859163,-190.7058234129154,-225.46865914942774,-256.91943999275776,-285.37379258201884,-311.1172029654475,-334.40795000632204,-355.4797050832174,-374.54387731004795,-391.7917345142075,-407.396322077371,-421.5141989784129,-434.28700845649684,-445.84289904576156,-456.2978102331803,-465.7566356345858,-474.31427535616507,-482.0565880977312
45,0.0421875,-59.06391605922396,-103.26503314475062,-143.2118278824308,-179.34713189103934,-212.0388782316978,-241.61577816092117,-268.3746903860968,-292.584119369413,-314.4869766936018,-334.3030276493166,-352.23109794285136,-368.4510691706928,-383.1256839686452,-396.4021790956692,-408.413762879108,-419.2809518649534,-429.11278009658906,-438.00789316345896,-446.0555380024279,-453.3364583869806
46,0.041406250000000006,-55.23575784824559,-96.57262972720962,-133.93114752498565,-167.72534173965423,-198.29923619535154,-225.96019600862073,-250.98581123631982,-273.62716403576513,-294.11140839875014,-312.6440564572987,-329.41104101308105,-344.5805808708055,-358.30486840833845,-370.721596387598,-381.9553393221769,-392.1188032529294,-401.31395646429417,-409.6330524814445,-417.1595556088868,-423.9689782942054
47,0.040625,-51.31945448321518,-89.7248181159426,-124.43363878633134,-155.83070008100594,-184.23570214205333,-209.93426288272312,-233.18432215497108,-254.2191820052086,-273.24990636566685,-290.46744710350083,-306.04456156216884,-320.1375465156097,-332.887806718832,-344.42327393130716,-354.8596906926906,-364.3017717526789,-372.8442548214159,-380.572851192064,-387.56510577979793,-393.8911752108197
48,0.03984375,-47.327140172283315,-82.74548259782159,-114.75511471112395,-143.71077774788324,-169.90723277345964,-193.60783262645333,-215.05041934490689,-234.45012318881828,-252.00157279733403,-267.8808540041568,-282.24727696014656,-295.24497432155323,-307.0043471450174,-317.643373053132,-327.2687897900013,-335.977166032438,-343.8558701935016,-350.9839469336492,-357.4329101701778,-363.2674605388103
49,0.0390625,-43.258591430861955,-75.6314198153113,-104.88827505406496,-131.35352038076917,-155.29665195888253,-176.95843342722682,-196.55629549576867,-214.28689940899653,-230.3281601680027,-244.84103893350695,-257.9711595786065,-269.8502704321661,-280.5975665602265,-290.320885980193,-299.1177918521396,-307.076551527648,-314.2770222936448,-320.7914527079625,-326.68520757353775,-332.01742383005484
50,0.03828125,-39.12673496618294,-68.40818212338343,-94.87157858504001,-118.81018922466961,-140.4676950469188,-160.06181295282553,-177.78917058471953,-193.827619954195,-208.3380643961173,-221.4660778169276,-233.34336551552335,-244.08908537296094,-253.8110431579056,-262.60677398157674,-270.56452074422197,-277.76411938001,-284.2777997747812,-290.17091038720923,-295.50257383991465,-300.32628005549697
51,0.037500000000000006,-34.93102480521288,-61.071728734851604,-84.69624036182967,-106.06650275746912,-125.40014657114054,-142.8915967775015,-158.71643441021183,-173.03346742832863,-185.98636499526305,-197.70510518495468,-208.30728057939925,-217.89927878910856,-226.57735031302602,-234.42857456844416,-241.5317338258143,-247.9581038403988,-253.7721691286263,-259.0322700761375,-263.7911883774711,-268.09667668654384
