,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10
88,0.00859375,172.7655392129405,300.7433358308573,406.41443302622037,493.69832053636617,565.7965533249313,625.351242042397,674.5446666915891,715.1794324673162,748.7445351288376,776.4699223505356
89,0.0078125,175.76338502745827,305.9641081300029,413.47226133044757,502.2749119852302,575.6288872771052,636.2219520606975,686.2741194207472,727.6191789792977,761.7718969530944,789.9835164155629
90,0.00703125,178.48206719829312,310.6945093999079,419.86219063363205,510.0342753839563,584.5182440224611,646.0436248182211,696.8649023721983,738.8443249628663,773.5201554742243,802.1630378088602
91,0.00625,180.93338693797725,314.96378499538133,425.6340718787265,517.0486180501665,592.5600632085825,654.9352401885791,706.4594679303705,749.0204792078251,784.1775981111218,813.2188732996026
92,0.0054687500000000005,183.0981985441265,318.7301605758693,430.7213814101914,523.2257353605788,599.6362360892513,662.7530006785379,714.8888183520793,757.9540987832776,793.5268877870873,822.9106912790603
93,0.004687500000000001,184.98788044537653,322.02162149995405,435.171736045085,528.6345921621393,605.8379713593874,669.6107155153841,722.2893592433581,765.8039395897082,801.7487244356079,831.4406264926318
94,0.00390625,186.58548176380083,324.8007698009629,438.9250965687383,533.1914345845419,611.057410373028,675.3764649481852,728.5054319342169,772.3911031067486,808.6415771853846,838.5851848368757
95,0.003125,187.90188667640393,327.09415010356804,442.02653067040853,536.961519015838,615.3809029486364,680.1580910758217,733.6664269595984,777.8663516565828,814.3772469231907,844.5367697741843
96,0.0023437500000000003,188.9224098387588,328.86889798984714,444.42274626293613,539.8699260742621,618.7113565116166,683.8362070962181,737.6308225213337,782.066371871323,818.7710906325832,849.0899433963804
97,0.0015625,189.65736647016558,330.1499343296249,446.15594217657383,541.9777254939321,621.1296109838423,686.5118566579856,740.5199807300827,785.1327398498559,821.9846442363942,852.4258469769501
98,0.00078125,190.094820648802,330.9100756612332,447.1814720900397,543.2215188351954,622.5528205683906,688.0824487093391,742.2115379787289,786.9234769414766,823.8565965988704,854.3642021456883
99,0.0,190.2442677349912,331.1719021546651,447.53740134238393,543.656363926649,623.0539521425555,688.6393678565219,742.8155179843591,787.567263546332,824.5341580728892,855.0705213452717
100,0.07890625000000001,-129.13463605100867,-224.79210079987823,-303.7761662510811,-369.0165430638873,-422.9062897083513,-467.4202897726171,-504.18971484321844,-534.5619407765413,-559.6499306262743,-580.3730180891861
101,0.078125,-134.52489256296528,-234.17790220285193,-316.4628573100855,-384.4312272186251,-440.5756286149211,-486.95316201921645,-525.2629403590646,-556.9084821059215,-583.0491405779994,-604.6425799643001
102,0.0,-117.77585520421948,-205.0191292701128,-277.05557245987484,-336.5572140870304,-385.7066279818614,-426.3049919282537,-459.84000240086385,-487.54052147137924,-510.4216165228935,-529.3217566977119
103,0.07968750000000001,-123.5558732773566,-215.08344805746998,-290.6592112725257,-353.0857836401627,-404.65251614185644,-447.2487630858412,-482.43508587651354,-511.5005569207634,-535.5099943888428,-555.342974125369
104,0.0,-111.82509095847925,-194.66293296108194,-263.06355459084284,-319.5634488583567,-366.23458642877694,-404.786926900039,-436.6328587730677,-462.93906083008216,-484.6692511353813,-502.61949431184445
105,0.20703125,-105.69094612392176,-183.98214455487664,-248.6268357331906,-302.0228938313398,-346.1289518170663,-382.56137682623984,-412.65521806114805,-437.51324743018694,-458.0463783745255,-475.0070459960928
106,0.20625000000000002,-111.8250899903807,-194.66293077025836,-263.0635512015325,-319.56344445724284,-366.2345812788207,-404.7869212837913,-436.6328529577422,-462.9390550480837,-484.66924557539716,-502.61948911685266
107,0.20546875000000003,-117.7758541998884,-205.01912699019636,-277.0555689211203,-336.55720947540783,-385.70662256421525,-426.3049859938639,-459.8399962251759,-487.5405152955459,-510.4216105441743,-529.321751067028
108,0.20468750000000002,-123.55587223555649,-215.08344568534827,-290.65920757898186,-353.08577881032517,-404.6525104464983,-447.24875682114305,-482.4350793264093,-511.5005503354611,-535.5099879745073,-555.3429680412004
109,0.20390625,-129.1346349702278,-224.7920983315997,-303.7761623957299,-369.01653800538486,-422.90628372124667,-467.4202831600049,-504.18970789765757,-534.561933757519,-559.6499237491406,-580.3730115217322
110,0.203125,-134.5248914418737,-234.17789963505157,-316.4628532871242,-384.4312219230609,-440.57562232511015,-486.95315504533494,-525.2629330025585,-556.9084746358782,-583.0491332193035,-604.6425728936907
111,0.20234375,-139.69725777431648,-243.17915163558288,-328.6238748127311,-399.20075686702444,-457.49858700692636,-505.6537788453291,-545.4309223582546,-578.2876001349588,-605.4278090683018,-627.8460793630818
112,0.2015625,-144.66451995833168,-251.82856896117121,-340.3154002695139,-413.4065187151429,-473.78243898414945,-523.6553251381066,-564.8523660263879,-598.88287299615,-626.9935866707556,-650.2143552163828
113,0.20078125000000002,-149.3986005301216,-260.0669246041812,-351.44551176232363,-426.92377031370563,-489.2702593682995,-540.7697508348954,-583.309373805586,-618.4479311542316,-647.4730306157986,-671.4482673412476
114,0.2,-153.91224360337435,-267.9266314178898,-362.06978964224504,-439.8330268465913,-504.06822935651894,-557.1289860161019,-600.9592963784413,-637.1649592924238,-667.0724161602485,-691.7773498170153
